repo,path,kind,format,files,bytes,tracked,layer,last_commit,last_commit_subject,rows,cols,first,last,key_guess,read_error,producers,n_producers,consumers,n_consumers,workflows,n_workflows,mention_only,orphan_written_never_read,dead_no_code_touches_it
pro,output/sharp_tips.csv,file,csv,1,4861,False,DERIVED,,,37.0,13.0,2026-07-10 00:00:00,2026-07-19 00:00:00,date+league+match+market,,v9:.github/workflows/predict.yml; v9:.github/workflows/sharp_tracker.yml; v9:src/sharp_tracker.py; v9:src/sharp_tracker_v1.py,4,pro:pages/7_💰_Sharp_Money.py; pro:telegram_bot/notifier.py; v9:telegram_bot/notifier.py,3,v9:.github/workflows/predict.yml; v9:.github/workflows/sharp_tracker.yml,2,3,False,False
pro,output/snapshot_coverage.json,file,json,1,2348,True,REPORT,2026-08-23T14:04:54,Regenerate registry after the overlap check (recurring derived-data conflict),2.0,0.0,,,json object,,pro:src/monitoring/snapshot_coverage.py,1,pro:src/monitoring/snapshot_coverage.py,1,,0,1,False,False
pro,output/standard_sidemarket_odds_history.csv,file,csv,1,1103811,False,RAW,,,12272.0,7.0,2024-08-10 00:00:00,2026-05-18 00:00:00,,,v9:.github/workflows/std_odds_capture.yml; v9:scripts/capture_std_sidemarket_odds_forward.py,2,pro:src/architecture/inventory.py; v9:scripts/capture_std_sidemarket_odds_forward.py; v9:src/data_loader.py; v9:update_results.py,4,v9:.github/workflows/std_odds_capture.yml,1,8,False,False
pro,output/system_registry.json,file,json,1,7034,True,REPORT,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,24.0,0.0,,,json object,,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_collect.yml,2,pro:src/monitoring/weekly_audit.py; pro:tests/test_drift_experiment.py; pro:tests/test_hardening_1_5.py,3,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_collect.yml,2,4,False,False
pro,output/threshold_curves.csv,file,csv,1,44931,True,UNKNOWN,2026-09-22T10:39:35,feat(research): per-league threshold curves ג€” 0 of 23 survive out of sample,552.0,10.0,,,,,pro:.github/workflows/pro_research.yml; pro:src/validation/threshold_curves.py,2,,0,pro:.github/workflows/pro_research.yml,1,0,True,False
pro,output/threshold_verdicts.csv,file,csv,1,3575,True,REPORT,2026-09-22T10:39:35,feat(research): per-league threshold curves ג€” 0 of 23 survive out of sample,23.0,18.0,,,,,pro:.github/workflows/pro_research.yml; pro:src/validation/threshold_curves.py,2,,0,pro:.github/workflows/pro_research.yml,1,0,True,False
pro,output/v11_shadow.csv,file,csv,1,25973,False,UNKNOWN,,,139.0,15.0,2026-08-10 00:00:00,2026-08-16 00:00:00,,,pro:scripts/v11_shadow.py,1,,0,,0,0,True,False
pro,output/weather_cache.json,file,json,1,226251,False,CACHE,,,2550.0,3.0,,,json object,,,0,pro:player_model/weather.py,1,,0,0,False,False
pro,output/weather_geo_cache.json,file,json,1,3914,False,CACHE,,,121.0,0.0,,,json object,,,0,pro:player_model/weather.py,1,,0,0,False,False
pro,output/weekly_audit.json,file,json,1,14011,True,REPORT,2026-09-21T12:45:18,pro: weekly data audit 2026-09-21,6.0,0.0,,,json object,,pro:.github/workflows/pro_weekly_audit.yml,1,pro:.github/workflows/pro_weekly_audit.yml,1,pro:.github/workflows/pro_weekly_audit.yml,1,2,False,False
pro,output/worldcup_history.json,file,json,1,1698815,False,CANONICAL,,,200.0,6.0,,,json object,,pro:worldcup/tracker.py; v9:.github/workflows/predict.yml; v9:.github/workflows/worldcup.yml; v9:worldcup/tracker.py,4,,0,v9:.github/workflows/predict.yml; v9:.github/workflows/worldcup.yml,2,5,True,False
pro,output/worldcup_model_tips.csv,file,csv,1,593,False,DERIVED,,,4.0,15.0,2026-07-09 00:00:00,2026-07-12 00:00:00,,,pro:worldcup/tracker.py; v9:.github/workflows/worldcup.yml; v9:worldcup/tracker.py,3,pro:pages/5_🌍_World_Cup.py,1,v9:.github/workflows/worldcup.yml,1,0,False,False
pro,output/worldcup_tips.csv,file,csv,1,446,False,DERIVED,,,4.0,10.0,2026-07-09 00:00:00,2026-07-11 00:00:00,,,pro:worldcup/tracker.py; v9:.github/workflows/predict.yml; v9:.github/workflows/worldcup.yml; v9:worldcup/tracker.py,4,pro:pages/5_🌍_World_Cup.py; pro:telegram_bot/notifier.py; v9:telegram_bot/notifier.py,3,v9:.github/workflows/predict.yml; v9:.github/workflows/worldcup.yml,2,2,False,False
pro,output/architecture/canonical_match_history.parquet,file,parquet,1,2465087,False,CANONICAL,,,80868.0,48.0,2019-02-15 00:00:00,2026-09-22 00:00:00,fixture_key,,pro:src/architecture/canonical.py,1,,0,,0,0,True,False
pro,output/architecture/canonical_match_manifest.json,file,json,1,2387,False,REPORT,,,14.0,0.0,,,json object,,pro:src/architecture/canonical.py,1,,0,,0,0,True,False
pro,output/architecture/data_lineage.csv,file,csv,1,107430,False,UNKNOWN,,,358.0,25.0,,,,,pro:src/architecture/inventory.py,1,,0,,0,0,True,False
pro,output/architecture/entity_resolution_audit.csv,file,csv,1,54588,False,REPORT,,,608.0,11.0,,,,,pro:src/architecture/gap.py,1,,0,,0,0,True,False
pro,output/architecture/training_dataset_bootstrap.csv,file,csv,1,1122,False,DERIVED,,,8.0,8.0,,,,,pro:src/architecture/experiment.py,1,,0,,0,0,True,False
pro,output/architecture/training_dataset_comparison.csv,file,csv,1,6191,False,DERIVED,,,12.0,33.0,,,,,pro:src/architecture/experiment.py,1,,0,,0,0,True,False
pro,output/architecture/training_data_health.json,file,json,1,4479,False,DERIVED,,,19.0,0.0,,,json object,,pro:src/architecture/gap.py,1,,0,,0,0,True,False
pro,output/architecture/v9_training_probe.json,file,json,1,8599,False,DERIVED,,,13.0,0.0,,,json object,,,0,pro:src/architecture/gap.py,1,,0,0,False,False
pro,output/pure_prediction/agreement_analysis.csv,file,csv,1,3381,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,22.0,22.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/chronological_folds.csv,file,csv,1,7473,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,16.0,31.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py; v11:.github/workflows/v11_collect.yml; v11:scripts/v11_momentum_control.py,4,,0,pro:.github/workflows/pro_prediction_lab.yml; v11:.github/workflows/v11_collect.yml,2,1,True,False
pro,output/pure_prediction/conditional_outcomes.csv,file,csv,1,2333,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,28.0,12.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/confidence_calibration.csv,file,csv,1,6356,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,63.0,7.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/confidence_topk.csv,file,csv,1,3676,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,48.0,6.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/consistency_violations.csv,file,csv,1,167,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,2.0,5.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/goal_dist.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,output/pure_prediction/cross_market_discoveries.csv,file,csv,1,83184,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,702.0,14.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/cross_market_lr_tests.csv,file,csv,1,921,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,12.0,8.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,output/pure_prediction/cross_market_manifest.json,file,json,1,108,True,REPORT,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,3.0,0.0,,,json object,,pro:src/prediction_lab/cross_market.py,1,,0,,0,0,True,False
pro,output/pure_prediction/cross_market_matrix.csv,file,csv,1,685,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,16.0,6.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/cross_market_verdicts.json,file,json,1,1763,True,REPORT,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,36.0,0.0,,,json object,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/report.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,output/pure_prediction/data_inventory.csv,file,csv,1,5199,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,30.0,25.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/data.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/disagreement_analysis.csv,file,csv,1,740,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,5.0,11.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/error_correlation.csv,file,csv,1,415,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,6.0,8.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/feature_ablation.csv,file,csv,1,18192,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,80.0,15.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/feature_matrix.parquet,file,parquet,1,23128828,False,UNKNOWN,,,58155.0,194.0,2019-02-15 00:00:00,2026-09-22 00:00:00,fixture_key,,,0,pro:src/prediction_lab/run.py,1,,0,0,False,False
pro,output/pure_prediction/goal_distribution_comparison.csv,file,csv,1,8239,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,18.0,29.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/goal_dist.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/league_performance.csv,file,csv,1,69654,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,148.0,31.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/leakage_perturbation.csv,file,csv,1,216,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,4.0,7.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/leakage.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/leakage_single_feature_auc.csv,file,csv,1,25082,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,600.0,5.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/leakage.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/learning_curves.csv,file,csv,1,7592,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,20.0,24.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/market_ablation.csv,file,csv,1,7630,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,16.0,30.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/meta_model_comparison.csv,file,csv,1,25977,True,DERIVED,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,48.0,37.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/model_comparison.csv,file,csv,1,9828,True,DERIVED,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,20.0,32.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py; pro:src/prediction_lab/run.py,3,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/oof_probabilities.parquet,file,parquet,1,5629398,False,UNKNOWN,,,209480.0,11.0,2023-12-04 00:00:00,2026-03-17 00:00:00,fixture_key,,pro:src/prediction_lab/run.py,1,pro:src/prediction_lab/cross_market.py; pro:src/prediction_lab/goal_dist.py; pro:src/prediction_lab/player_goals.py,3,,0,0,False,False
pro,output/pure_prediction/player_goalscorer_performance.csv,file,csv,1,5382,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,12.0,30.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/player_goals.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/player_match_interactions.csv,file,csv,1,6334,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,14.0,30.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/player_goals.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/player_v9_column_check.csv,file,csv,1,1042,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,30.0,4.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/player_goals.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,output/pure_prediction/prediction_correlation.csv,file,csv,1,179,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,4.0,5.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/research_manifest.json,file,json,1,568,True,REPORT,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,4.0,0.0,,,json object,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,output/pure_prediction/scoreline_oof.parquet,file,parquet,1,6291637,False,UNKNOWN,,,314220.0,14.0,2023-12-04 00:00:00,2026-03-17 00:00:00,fixture_key,,pro:src/prediction_lab/goal_dist.py,1,,0,,0,0,True,False
pro,output/pure_prediction/stratified_control.csv,file,csv,1,5726,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,72.0,17.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/cross_market.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/target_performance.csv,file,csv,1,10754,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,24.0,31.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/time_ablation.csv,file,csv,1,13184,True,UNKNOWN,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,28.0,31.0,,,,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/run.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,1,True,False
pro,output/pure_prediction/verdicts.json,file,json,1,3436,True,REPORT,2026-09-22T16:11:22,research(lab): pure football prediction lab + cross-market signal track,38.0,0.0,,,json object,,pro:.github/workflows/pro_prediction_lab.yml; pro:src/prediction_lab/report.py,2,,0,pro:.github/workflows/pro_prediction_lab.yml,1,0,True,False
pro,outputs/validation/bets.csv,file,csv,1,420779,False,DERIVED,,,4465.0,12.0,,,,,pro:pipeline.py; pro:research/oracle_backtest.py; v9:.github/workflows/predict.yml; v9:pipeline.py,4,pro:app.py; pro:pages/10_🤖_Agent_Analysis.py; pro:pages/1_📊_Dashboard.py; pro:player_model/pipeline.py; pro:player_model/predict.py; pro:research/oracle_backtest.py; pro:telegram_bot/notifier.py; v9:app.py,13,v9:.github/workflows/predict.yml,1,8,False,False
pro,outputs/validation/buckets_by_confidence.csv,file,csv,1,165,False,UNKNOWN,,,6.0,4.0,,,,,pro:research/oracle_backtest.py,1,,0,,0,0,True,False
pro,outputs/validation/calibration_audit.json,file,json,1,23516,False,REPORT,,,4.0,0.0,,,json object,,pro:research/calibration_audit.py,1,pro:research/calibration_audit.py,1,,0,0,False,False
pro,outputs/validation/counterfactual_margin.csv,file,csv,1,133,False,UNKNOWN,,,5.0,4.0,,,,,pro:research/counterfactual_test.py,1,,0,,0,0,True,False
pro,outputs/validation/counterfactual_verdict.json,file,json,1,1059,False,REPORT,,,4.0,0.0,,,json object,,pro:research/counterfactual_test.py,1,pro:research/counterfactual_test.py,1,,0,0,False,False
pro,outputs/validation/distributional_accuracy.csv,file,csv,1,334,False,UNKNOWN,,,4.0,9.0,,,,,pro:research/distributional_test.py,1,,0,,0,0,True,False
pro,outputs/validation/distributional_verdict.json,file,json,1,1343,False,REPORT,,,3.0,0.0,,,json object,,pro:research/distributional_test.py,1,pro:research/distributional_test.py,1,,0,0,False,False
pro,outputs/validation/framework_comparison.csv,file,csv,1,945,False,UNKNOWN,,,10.0,14.0,,,,,pro:research/oracle_backtest.py,1,pro:research/oracle_backtest.py,1,,0,0,False,False
pro,outputs/validation/model_market_metrics.json,file,json,1,932,False,DERIVED,,,4.0,6.0,,,json object,,pro:research/oracle_backtest.py,1,pro:research/oracle_backtest.py,1,,0,0,False,False
pro,outputs/validation/odds_buckets.csv,file,csv,1,139,False,UNKNOWN,,,5.0,4.0,,,,,pro:research/oracle_backtest.py,1,,0,,0,0,True,False
pro,outputs/validation/stat_significance.json,file,json,1,6487,False,UNKNOWN,,,10.0,3.0,,,json object,,pro:research/oracle_backtest.py,1,pro:research/oracle_backtest.py,1,,0,0,False,False
pro,research/standard_bets_breakdown.csv,file,csv,1,5899,False,DERIVED,,,133.0,7.0,,,,,,0,,0,,0,0,False,True
pro,telegram_bot/cashout_notified.json,file,json,1,6155,False,UNKNOWN,,,1.0,0.0,,,json object,,v9:.github/workflows/player_props.yml,1,,0,v9:.github/workflows/player_props.yml,1,2,True,False
pro,telegram_bot/live_notified.json,file,json,1,755,False,UNKNOWN,,,1.0,0.0,,,json object,,pro:telegram_bot/notifier.py; v9:.github/workflows/live_scanner.yml; v9:.github/workflows/predict.yml; v9:src/live_scanner.py; v9:telegram_bot/notifier.py,5,,0,v9:.github/workflows/live_scanner.yml; v9:.github/workflows/predict.yml,2,0,True,False
pro,telegram_bot/notified.json,file,json,1,7852,False,UNKNOWN,,,1.0,0.0,,,json object,,pro:.github/workflows/pro_bet_builder.yml; pro:telegram_bot/notifier.py; pro:test_telegram.py; v9:.github/workflows/daily_summary.yml; v9:.github/workflows/live_scanner.yml; v9:.github/workflows/player_props.yml,14,,0,pro:.github/workflows/pro_bet_builder.yml; v9:.github/workflows/daily_summary.yml; v9:.github/workflows/live_scanner.yml; v9:.github/workflows/player_props.yml; v9:.github/workflows/predict.yml; v9:.github/workflows/retrain.yml,9,4,True,False
pro,telegram_bot/player_notified.json,file,json,1,22155,False,UNKNOWN,,,1.0,0.0,,,json object,,v9:.github/workflows/daily_summary.yml; v9:.github/workflows/player_props.yml,2,,0,v9:.github/workflows/daily_summary.yml; v9:.github/workflows/player_props.yml,2,2,True,False
pro,telegram_bot/sharp_notified.json,file,json,1,6434,False,UNKNOWN,,,1.0,0.0,,,json object,,v9:.github/workflows/sharp_tracker.yml,1,,0,v9:.github/workflows/sharp_tracker.yml,1,2,True,False
pro,telegram_bot/wc_notified.json,file,json,1,14985,False,UNKNOWN,,,1.0,0.0,,,json object,,v9:.github/workflows/worldcup.yml,1,,0,v9:.github/workflows/worldcup.yml,1,2,True,False
pro,data/season_2026_27/book_odds_snapshots,partitioned_table,parquet,73,2768431,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-09-09,2026-09-23,,,pro:.github/workflows/pro_collect.yml; v9:.github/workflows/predict.yml; v9:src/btts_odds.py; v9:src/predict.py,4,v9:src/btts_odds.py; v9:src/predict.py,2,pro:.github/workflows/pro_collect.yml; v9:.github/workflows/predict.yml,2,13,False,False
pro,data/season_2026_27/clv,partitioned_table,parquet,37,1770707,True,CANONICAL,2026-09-22T11:43:09,pro: collect 2026-09-22 11:43 UTC,,,2026-08-17,2026-09-22,,,pro:.github/workflows/pro_collect.yml; pro:src/market/clv_schema.py; pro:src/pipelines/monthly_eval.py; v9:.github/workflows/player_props.yml; v9:.github/workflows/prop_odds_snapshot.yml; v9:player_model/clv_tracker.py,7,pro:player_model/clv_tracker.py; pro:scripts/v11_shadow.py; pro:src/validation/threshold_curves.py; v9:pages/1_📊_Dashboard.py; v9:player_model/clv_tracker.py; v9:scripts/backfill_clv.py; v9:src/clv_capture.py; v9:update_results.py,8,pro:.github/workflows/pro_collect.yml; v9:.github/workflows/player_props.yml; v9:.github/workflows/prop_odds_snapshot.yml,3,36,False,False
pro,data/season_2026_27/combo_candidates,partitioned_table,parquet,39,1724824,True,CANONICAL,2026-09-22T18:56:10,pro: bet builder 2026-09-22 18:56,,,2026-09-03,2026-09-22,,,pro:.github/workflows/pro_bet_builder.yml,1,,0,pro:.github/workflows/pro_bet_builder.yml,1,7,True,False
pro,data/season_2026_27/combo_dependencies,partitioned_table,parquet,1,135413,True,CANONICAL,2026-09-03T11:18:31,pro: collect 2026-09-03 11:18 UTC,,,2026-09-03,2026-09-03,,,pro:.github/workflows/pro_bet_builder.yml,1,,0,pro:.github/workflows/pro_bet_builder.yml,1,7,True,False
pro,data/season_2026_27/combo_legs,partitioned_table,parquet,39,1374078,True,CANONICAL,2026-09-22T18:56:10,pro: bet builder 2026-09-22 18:56,,,2026-09-03,2026-09-22,,,pro:.github/workflows/pro_bet_builder.yml,1,,0,pro:.github/workflows/pro_bet_builder.yml,1,7,True,False
pro,data/season_2026_27/combo_settlements,partitioned_table,parquet,37,1050680,True,CANONICAL,2026-09-22T18:56:10,pro: bet builder 2026-09-22 18:56,,,2026-09-03,2026-09-22,,,pro:.github/workflows/pro_bet_builder.yml,1,,0,pro:.github/workflows/pro_bet_builder.yml,1,7,True,False
pro,data/season_2026_27/data_quality,partitioned_table,parquet,190,3002055,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-23,2026-09-23,,,pro:.github/workflows/pro_collect.yml,1,,0,pro:.github/workflows/pro_collect.yml,1,11,True,False
pro,data/season_2026_27/feature_snapshots,partitioned_table,parquet,277,29477938,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-17,2026-09-23,,,,0,,0,,0,7,False,True
pro,data/season_2026_27/fixtures,partitioned_table,parquet,277,4644332,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-17,2026-09-23,,,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_paper_1x2.yml; pro:.github/workflows/pro_research.yml; pro:.github/workflows/pro_team_news.yml,28,pro:pages/13_⚽_Fantasy.py; pro:player_model/fantasy.py; pro:player_model/pipeline.py; pro:src/architecture/gap.py; pro:src/monitoring/snapshot_coverage.py; pro:src/pipelines/backfill_history.py; pro:src/pipelines/team_stats.py; pro:src/prediction_lab/goal_dist.py,14,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_collect.yml; pro:.github/workflows/pro_paper_1x2.yml; pro:.github/workflows/pro_research.yml; pro:.github/workflows/pro_team_news.yml,18,134,False,False
pro,data/season_2026_27/live_odds_snapshots,partitioned_table,parquet,97,2364400,True,CANONICAL,2026-09-23T01:26:01,pro: live odds 2026-09-23 01:26,,,2026-08-30,2026-09-23,,,pro:.github/workflows/pro_live_odds.yml,1,,0,pro:.github/workflows/pro_live_odds.yml,1,7,True,False
pro,data/season_2026_27/live_signals,partitioned_table,parquet,37,493597,True,CANONICAL,2026-09-22T11:43:09,pro: collect 2026-09-22 11:43 UTC,,,2026-08-17,2026-09-22,,,v9:.github/workflows/live_scanner.yml; v9:.github/workflows/update_results.yml; v9:src/live_scanner.py; v9:update_results.py,4,pro:pages/9_📜_Live_History.py; v9:pages/6_⚡_Live.py; v9:src/live_scanner.py; v9:update_results.py,4,v9:.github/workflows/live_scanner.yml; v9:.github/workflows/update_results.yml,2,14,False,False
pro,data/season_2026_27/market_snapshots,partitioned_table,parquet,312,5640569,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-17,2026-09-23,,,,0,,0,,0,11,False,True
pro,data/season_2026_27/model_snapshots,partitioned_table,parquet,277,5782383,True,CANONICAL,2026-09-23T00:54:15,pro: collect 2026-09-23 00:54 UTC,,,2026-08-17,2026-09-22,,,,0,pro:src/pipelines/train_mixed.py; pro:src/validation/pick_accuracy.py; pro:tests/test_drift_experiment.py; pro:tests/test_season_store.py,4,,0,12,False,False
pro,data/season_2026_27/movement_observations,partitioned_table,parquet,31,49163939,True,CANONICAL,2026-09-22T11:43:09,pro: collect 2026-09-22 11:43 UTC,,,2026-08-23,2026-09-22,,,,0,,0,,0,8,False,True
pro,data/season_2026_27/player_props,partitioned_table,parquet,37,3653537,True,CANONICAL,2026-09-22T11:43:09,pro: collect 2026-09-22 11:43 UTC,,,2026-08-17,2026-09-22,,,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_research.yml; pro:.github/workflows/pro_weekly_audit.yml; pro:player_model/predict.py; pro:src/market/clv_schema.py,16,pro:player_model/predict.py; v9:player_model/predict.py,2,pro:.github/workflows/pro_backfill_results.yml; pro:.github/workflows/pro_bet_builder.yml; pro:.github/workflows/pro_research.yml; pro:.github/workflows/pro_weekly_audit.yml; v9:.github/workflows/fantasy_refresh.yml; v9:.github/workflows/injury_refresh.yml,12,23,False,False
